voyageID,masterID,agentID,vesselID,matchID,agent,rev,tonnage,masterExp,matchExp,voyageLength,yearOut,yearIn,voyageRank,voyageName,port,ground,dayout,dayin,bone,sperm,oil,crewlistlink,fate,rig,builtDate,rig_Bark,rig_Brig,rig_DSchr,rig_Gall,rig_GSchr,rig_Gyawl,rig_Sbark,rig_SBgtn,rig_SBktn,rig_Scow,rig_Schr,rig_Sloop,rig_SSchr,rig_Ship,rig_Snow,rig_Str,rig_others,steamer,nmaster,nagent,nvoyage,pop_baleen,pop_sperm,lntonnage,lnmasterExp,lnmatchExp,lnvoyageLength,lnnmaster,lnnagent,lnnvoyage,lnpop_baleen,lnpop_sperm,lnrev,temp,agentExp,lnagentExp,ncrew_diff,lnncrew,ncrew_orig,ncrew_pred,ncrew,sperm_caught,baleen_caught_oil,baleen_caught_bone,baleen_caught,whale_catch,lnwhale_catch,pop_whale,lnpop_whale
AV02284,4542,1190,981,7347,"Williams, Haven & Co.",4.1185179,310,6,1,3,1853,1855,1,Candace : 1853-1855,"New London, CT  ",,1853,1855 Jul,8,0,.5,1,,Bark / Ship,1818,1,,,,,,,,,,,,,1,,,0,0,1013,244,810,298.76624,1100.9713,5.7365723,1.7917595,0,1.0986123,6.9206715,5.4971681,6.6970344,5.6996613,7.0039482,1.632865,1846,8,2.0794415,2.8082466,3.2188759,25,27.502075,25.000002,0,9.166667,17.6,17.6,17.6,2.8678989,1133787.4,13.941074
AV00450,922,1190,804,7300,"Williams, Haven & Co.",7.4909472,398,4,1,4,1853,1856,1,Alert : 1853-1856,"New London, CT  ",,1853,1856,7.4,0,3.374,1,,Bark / Ship,1828,1,,,,,,,,,,,,,1,,,0,0,1010,250,862,280.74319,1034.5554,5.9864521,1.3862944,0,1.3862944,6.9177055,5.521461,6.7592554,5.6374402,6.9417272,2.1390007,1846,8,2.0794415,3.6612511,3.5263605,34,29.863997,34,0,61.856667,16.280001,61.856667,61.856667,4.1248198,1133787.4,13.941074
AV05632,5000,1190,1381,7353,"Williams, Haven & Co.",39.860126,356,11,7,5,1853,1857,1,George and Mary : 1853-1857,"New London, CT  ",Pacific,1853,1857,38.3,.259,1.499,1,,Ship,,0,,,,,,,,,,,,,1,,,0,0,990,249,859,281.72369,1038.1685,5.8749309,2.3978953,1.9459101,1.6094379,6.8977051,5.5174527,6.7557688,5.6409268,6.9452133,3.7101548,1846,8,2.0794415,6.7528877,3.1354942,23,29.040237,23,11.396,27.481667,84.260002,84.260002,95.656006,4.5607586,1133787.4,13.941074
AV11337,1915,1190,2020,7307,"Williams, Haven & Co.",.057387777,195,7,7,3,1854,1856,1,Pearl : 1854-1856,"New London, CT  ",,1854,1856,0,.032000002,.002,1,,Bark,1838,1,,,,,,,,,,,,,0,,,0,0,1010,250,862,272.68002,1031.2666,5.2729998,1.9459101,1.9459101,1.0986123,6.9177055,5.521461,6.7592554,5.6082993,6.9385428,.055801503,1846,9,2.1972246,2.3753014,3.0445225,21,23.178673,21.000002,1.4080001,.036666665,0,.036666665,1.4446667,.36787868,1124002,13.932406
AV03820,4011,1190,1167,7342,"Williams, Haven & Co.",.39996842,148,5,5,4,1854,1857,1,Dove : 1854-1857,"New London, CT  ",,1854,1857,0,.233,.119,1,,Brig,1817,0,1,,,,,,,,,,,,0,,,1,0,990,249,859,273.63232,1034.8683,4.9972124,1.6094379,1.6094379,1.3862944,6.8977051,5.5174527,6.7557688,5.6117854,6.9420295,.33644968,1846,9,2.1972246,5.8872261,3.2580965,26,19.787727,25.999998,10.252,2.1816666,0,2.1816666,12.433666,2.5204079,1124002,13.932406
AV06997,108,1190,1564,7281,"Williams, Haven & Co.",61.374378,433.5,20,9,5,1854,1858,1,India : 1854-1858,"New London, CT  ",,1854,1858,57.769,0,3.21,1,L,Ship,1833,0,,,,,,,,,,,,,1,,,0,0,951,233,775,303.29056,1147.0345,6.0718918,2.9957323,2.1972246,1.6094379,6.8575139,5.4510384,6.652863,5.7146912,7.0449352,4.1331544,1846,9,2.1972246,12.302641,2.9444389,19,30.782545,19,0,58.849998,127.0918,127.0918,127.0918,4.8449097,1124002,13.932406
AV07658,1515,1190,1620,7302,"Williams, Haven & Co.",3.6256552,296,25,9,2,1855,1856,1,John and Elizabeth : 1855-1856,"New London, CT  ",,1855,1856,5.11,0,.518,1,,Ship,,0,,,,,,,,,,,,,1,,,0,0,1010,250,862,266.03299,1028.2422,5.6903596,3.2188759,2.1972246,.69314718,6.9177055,5.521461,6.7592554,5.5836205,6.935606,1.531618,1846,10,2.3025851,1.9033394,3.2188759,25,26.792282,25.000002,0,9.4966669,11.242,11.242,11.242,2.4196568,1115665.3,13.924961
AV10597,3116,1190,1930,7328,"Williams, Haven & Co.",2.7651446,387,1,1,4,1855,1858,1,North America : 1855-1858,"New London, CT  ",,1855,1858,1.79,0,1.533,1,,Bark / Ship,1810,1,,,,,,,,,,,,,1,,,0,0,951,233,775,295.89734,1143.6708,5.9584246,0,0,1.3862944,6.8575139,5.4510384,6.652863,5.6900125,7.0419984,1.3257862,1846,10,2.3025851,1.8655949,3.4657359,32,29.709961,32,0,28.105,3.938,28.105,28.105,3.3359475,1115665.3,13.924961
AV07659,1665,1190,1620,7305,"Williams, Haven & Co.",13.464678,296,1,1,3,1856,1858,1,John and Elizabeth : 1856-1858,"New London, CT  ",,1856,1858,12,.037999999,1.77,1,L,Ship,,0,,,,,,,,,,,,,1,,,0,0,951,233,775,290.18207,1140.1045,5.6903596,0,0,1.0986123,6.8575139,5.4510384,6.652863,5.6705084,7.0388751,2.6717098,1846,11,2.3978953,1.4782944,3.3672957,29,27.220221,28.999998,1.6719999,32.450001,26.4,32.450001,34.122002,3.5299423,1108472,13.918493
AV11338,2748,1190,2020,7322,"Williams, Haven & Co.",.30325079,195,20,1,3,1856,1858,1,Pearl : 1856-1858,"New London, CT  ",,1856,1858,0,.0020000001,.499,1,,Bark,1838,1,,,,,,,,,,,,,0,,,0,0,951,233,775,290.18207,1140.1045,5.2729998,2.9957323,0,1.0986123,6.8575139,5.4510384,6.652863,5.6705084,7.0388751,.26486176,1846,11,2.3978953,.49471474,3.1354942,23,23.27696,23,.088000007,9.1483335,0,9.1483335,9.2363338,2.223145,1108472,13.918493
AV03821,920,1190,1167,7299,"Williams, Haven & Co.",.12686385,148,8,1,2,1857,1858,1,Dove : 1857-1858,"New London, CT  ",,1857,1858,0,.093999997,0,1,,Brig,1817,0,1,,,,,,,,,,,,0,,,1,0,951,233,775,285.32382,1136.1948,4.9972124,2.0794415,0,.69314718,6.8575139,5.4510384,6.652863,5.6536245,7.03544,.11943842,1846,12,2.4849067,5.250103,3.2580965,26,20.796497,25.999998,4.1359997,0,0,0,4.1359997,1.4197291,1101677,13.912344
AV05633,5000,1190,1381,7353,"Williams, Haven & Co.",6.1536655,356,16,12,4,1857,1860,1,George and Mary : 1857-1860,"New London, CT  ",,1857,1860,6.255,.050000001,1.297,1,L,Ship,,0,,,,,,,,,,,,,1,,,0,0,830,213,656,337.08228,1342.3033,5.8749309,2.7725887,2.4849067,1.3862944,6.7214255,5.3612924,6.4861608,5.8203268,7.2021422,1.9676249,1846,12,2.4849067,3.4835567,3.2580965,26,29.081858,25.999998,2.2,23.778334,13.761,23.778334,25.978334,3.2572629,1101677,13.912344
AV05763,667,1190,1401,7292,"Williams, Haven & Co.",14.619002,159,6,1,2,1858,1859,1,Georgiana : 1858-1859,"New London, CT  ",,1858,1859,15,0,.847,1,,Brig,,0,1,,,,,,,,,,,,0,,,1,0,891,226,717,303.74469,1223.9633,5.0689044,1.7917595,0,.69314718,6.7923446,5.4205351,6.5750756,5.7161875,7.1098495,2.7484882,1846,13,2.5649493,3.4368954,2.8903718,18,21.44623,18,0,15.528334,33,33,33,3.4965076,1095366.6,13.9066
AV10598,3359,1190,1930,7333,"Williams, Haven & Co.",0,387,22,1,4,1858,1861,1,North America : 1858-1861,"New London, CT  ",,1858,1861,0,0,0,1,L,Bark / Ship,1810,1,,,,,,,,,,,,,1,,,0,0,735,197,542,401.81726,1619.1543,5.9584246,3.0910425,0,1.3862944,6.5998707,5.2832036,6.2952662,5.9959974,7.3896594,0,1846,13,2.5649493,3.1391468,3.2958369,27,29.819544,27.000002,0,0,0,0,0,,1095366.6,13.9066
AV10491,1515,1190,474,7302,"Williams, Haven & Co.",30.299219,307,27,11,13,1858,1870,1,Nile : 1858-1870,"New London, CT  ",,1858,1870,42.671,.097999997,4.906,1,L,Bark / Brig,1826,1,1,,,,,,,,,,,,0,,,0,0,444,113,357,610.04187,2458.2119,5.7268476,3.2958369,2.3978953,2.5649493,6.0958247,4.7273879,5.8777356,6.4135275,7.8071895,3.4435933,1846,13,2.5649493,3.1886597,3.3672957,29,25.498066,28.999998,4.3119998,89.943336,93.876198,93.876198,98.188194,4.5868859,1095366.6,13.9066
AV00732,3850,1190,820,7339,"Williams, Haven & Co.",.079750001,91,6,1,2,1859,1860,1,Amaret : 1859-1860,"New London, CT  ",Cumberland Straits,1859 Apr 13,1860,0,0,.15,1,,Brig,1849,0,1,,,,,,,,,,,,0,,,1,0,830,213,656,327.9166,1334.0063,4.5108595,1.7917595,0,.69314718,6.7214255,5.3612924,6.4861608,5.7927594,7.1959419,.076729536,1846,14,2.6390574,1.8121948,2.7080503,15,16.756678,15.000001,0,2.75,0,2.75,2.75,1.011601,1090221.4,13.901892
AV11339,355,1190,2020,7289,"Williams, Haven & Co.",.27067614,195,14,9,4,1859,1862,1,Pearl : 1859-1862,"New London, CT  ",,1859,1862,0,.19400001,.006,1,D,Bark,1838,1,,,,,,,,,,,,,0,,,0,0,660,177,465,462.60919,1881.953,5.2729998,2.6390574,2.1972246,1.3862944,6.49224,5.1761498,6.1420374,6.1368828,7.5400653,.23954915,1846,14,2.6390574,2.4649506,3.0445225,21,23.132713,21.000002,8.5360003,.11,0,.11,8.6459999,2.1570969,1090221.4,13.901892
AV05764,4959,1190,1401,7352,"Williams, Haven & Co.",.32942227,159,1,1,2,1860,1861,1,Georgiana : 1860-1861,"New London, CT  ",,1860,1861,0,0,.695,1,,Brig,,0,1,,,,,,,,,,,,0,,,1,0,735,197,542,392.94211,1610.076,5.0689044,0,0,.69314718,6.5998707,5.2832036,6.2952662,5.9736624,7.3840365,.28474447,1846,15,2.7080503,.49373245,3.0445225,21,21.468294,21.000002,0,12.741667,0,12.741667,12.741667,2.5448775,1085635.8,13.897676
AV11696,2988,1190,2056,7325,"Williams, Haven & Co.",.0047398889,223.5,13,4,2,1860,1861,1,Pioneer : 1860-1861,"New London, CT  ",,1860,1861,0,0,.01,1,D,Brig / Sbark,,0,1,,,,,1,,,,,,,0,,,1,1,735,197,542,392.94211,1610.076,5.4094114,2.5649493,1.3862944,.69314718,6.5998707,5.2832036,6.2952662,5.9736624,7.3840365,.0047286912,1846,15,2.7080503,2.5698814,3.0910425,22,24.468445,22.000002,0,.18333334,0,.18333334,.18333334,-1.6964493,1085635.8,13.897676
AV05687,667,1190,1387,7292,"Williams, Haven & Co.",8.329401,305.5,8,3,3,1860,1862,1,George Henry : 1860-1862,"New London, CT  ",,1860,1862,10.1,0,.5639999999999999,1,,Bark,1841,1,,,,,,,,,,,,,0,,,0,0,660,177,465,458.00995,1876.6907,5.7219496,2.0794415,1.0986123,1.0986123,6.49224,5.1761498,6.1420374,6.1268911,7.5372653,2.2331707,1846,15,2.7080503,8.8823566,2.9444389,19,27.624483,19,0,10.34,22.219999,22.219999,22.219999,3.1009927,1085635.8,13.897676
AV11698,839,1190,2056,7295,"Williams, Haven & Co.",11.234234,223.5,3,1,2,1862,1863,1,Pioneer : 1862-1863,"New London, CT  ",,1862,1863,9,.017999999,.5610000000000001,1,,Brig / Sbark,,0,1,,,,,1,,,,,,,0,,,1,1,595,156,397,532.2771,2188.1677,5.4094114,1.0986123,0,.69314718,6.3885612,5.0498562,5.9839363,6.277164,7.6908197,2.5042381,1846,17,2.8332133,2.6132278,3.0910425,22,24.495354,22.000002,.79199994,10.285,19.799999,19.799999,20.591999,3.0249026,1080016.6,13.892487
AV05765,3993,1190,1401,7341,"Williams, Haven & Co.",5.8743401,159,14,1,2,1862,1863,1,Georgiana : 1862-1863,"New London, CT  ",,1862,1863,4.7,0,.319,1,,Brig,,0,1,,,,,,,,,,,,0,,,1,0,595,156,397,532.2771,2188.1677,5.0689044,2.6390574,0,.69314718,6.3885612,5.0498562,5.9839363,6.277164,7.6908197,1.9277956,1846,17,2.8332133,1.5402622,2.9957323,20,21.487785,20,0,5.8483334,10.34,10.34,10.34,2.33602,1080016.6,13.892487
AV11341,729,1190,2020,7293,"Williams, Haven & Co.",7.3926988,195,5,1,4,1862,1865,1,Pearl : 1862-1865,"New London, CT  ",Pacific,1862,1865,5.6,0,1.483,1,L,Bark,1838,1,,,,,,,,,,,,,0,,,0,0,550,120,377,560.51459,2304.251,5.2729998,1.6094379,0,1.3862944,6.3099184,4.7874918,5.9322453,6.328855,7.7425108,2.1273623,1846,17,2.8332133,11.539694,2.4849067,12,23.274302,12,0,27.188334,12.32,27.188334,27.188334,3.302788,1080016.6,13.892487
AV05688,837,1190,1387,7294,"Williams, Haven & Co.",0,305.5,9,1,1,1863,1863,1,George Henry : 1863,"New London, CT  ",,1863,1863,0,0,0,1,,Bark,1841,1,,,,,,,,,,,,,0,,,0,0,595,156,397,532.9353,2185.2622,5.7219496,2.1972246,0,0,6.3885612,5.0498562,5.9839363,6.2783999,7.6894913,0,1846,18,2.8903718,3.8086758,3.4339871,31,26.813248,30.999998,0,0,0,0,0,,1079124.4,13.891661
AV08275,3439,1190,2529,7334,"Williams, Haven & Co.",5.6525726,69,1,1,2,1864,1865,1,Leader : 1864-1865,"New London, CT  ",,1864,1865,5,0,.287,1,,Schr,,0,,,,,,,,,,1,,,0,,,1,0,550,120,377,561.59485,2299.8457,4.2341065,0,0,.69314718,6.3099184,4.7874918,5.9322453,6.3307805,7.7405972,1.8950037,1846,19,2.9444389,5.8444052,2.1972246,9,14.60387,9,0,5.2616668,11,11,11,2.3978953,1078763.1,13.891326
AV12683,4481,1190,2170,7346,"Williams, Haven & Co.",3.4160423,102,2,1,2,1864,1865,1,S. B. Howes : 1864-1865,"New London, CT  ",,1864,1865,3,0,.199,1,,Schr,1853,0,,,,,,,,,,1,,,0,,,1,0,550,120,377,561.59485,2299.8457,4.6249728,.69314718,0,.69314718,6.3099184,4.7874918,5.9322453,6.3307805,7.7405972,1.4852439,1846,19,2.9444389,2.7805576,2.7080503,15,17.698757,15.000001,0,3.6483333,6.5999999,6.5999999,6.5999999,1.8870696,1078763.1,13.891326
AV05766,2848,1190,1401,7323,"Williams, Haven & Co.",17.140387,159,1,1,2,1864,1865,1,Georgiana : 1864-1865,"New London, CT  ",,1864,1865,15.25,0,.766,1,,Brig,,0,1,,,,,,,,,,,,0,,,1,0,550,120,377,561.59485,2299.8457,5.0689044,0,0,.69314718,6.3099184,4.7874918,5.9322453,6.3307805,7.7405972,2.8981407,1846,19,2.9444389,1.5595036,2.9957323,20,21.492243,20,0,14.043333,33.549999,33.549999,33.549999,3.5130367,1078763.1,13.891326
AV11699,3359,1190,2056,7333,"Williams, Haven & Co.",25.68924,223.5,26,5,2,1864,1865,1,Pioneer : 1864-1865,"New London, CT  ",,1864,1865,22.65,0,1.391,1,,Brig / Sbark,,0,1,,,,,1,,,,,,,0,,,1,1,550,120,377,561.59485,2299.8457,5.4094114,3.2580965,1.6094379,.69314718,6.3099184,4.7874918,5.9322453,6.3307805,7.7405972,3.2842605,1846,19,2.9444389,6.6291885,2.8903718,18,24.507404,18,0,25.501667,49.830002,49.830002,49.830002,3.9086173,1078763.1,13.891326
AV11447,2457,1190,536,7316,"Williams, Haven & Co.",19.540714,239,21,1,6,1864,1869,1,Peru : 1864-1869,"New London, CT  ",Pacific,1864,1869,19.56,.56699997,1.66,1,L,Bark / Ship,1818,1,,,,,,,,,,,,,1,,,0,0,490,121,399,530.62976,2173.0374,5.4764633,3.0445225,0,1.7917595,6.1944056,4.7957907,5.9889612,6.2740645,7.6838813,3.022409,1846,19,2.9444389,11.29368,2.6390574,14,25.078522,14.000001,24.947998,30.433332,43.032001,43.032001,67.979996,4.2192135,1078763.1,13.891326
AV12684,4481,1190,2170,7346,"Williams, Haven & Co.",5.6569777,102,4,3,2,1865,1866,1,S. B. Howes : 1865-1866,"New London, CT  ",,1865,1866,6,0,.3,1,,Schr,1853,0,,,,,,,,,,1,,,0,,,1,0,526,124,382,553.70746,2270.0994,4.6249728,1.3862944,1.0986123,.69314718,6.2653012,4.8202815,5.9454207,6.3166366,7.7275791,1.8956655,1846,20,2.9957323,2.2249012,2.9957323,20,17.689278,20,0,5.5,13.2,13.2,13.2,2.5802169,1078694.3,13.891262
AV08276,211,1190,2529,7286,"Williams, Haven & Co.",0,69,5,1,1,1866,1866,1,Leader : 1866,"New London, CT  ",,1866,1866,0,0,0,1,,Schr,,0,,,,,,,,,,1,,,0,,,1,0,526,124,382,552.15045,2270.7095,4.2341065,1.6094379,0,0,6.2653012,4.8202815,5.9454207,6.3138204,7.7278476,0,1846,21,3.0445225,.82441807,2.6390574,14,14.598217,14.000001,0,0,0,0,0,,1078332.5,13.890926
AV11700,3359,1190,2056,7333,"Williams, Haven & Co.",5.0568094,223.5,28,7,1,1866,1866,1,Pioneer : 1866,"New London, CT  ",,1866,1866,5.3,0,.34,1,,Brig / Sbark,,0,1,,,,,1,,,,,,,0,,,1,1,526,124,382,552.15045,2270.7095,5.4094114,3.3322046,1.9459101,0,6.2653012,4.8202815,5.9454207,6.3138204,7.7278476,1.8011831,1846,21,3.0445225,.66205025,3.1354942,23,23.470394,23,0,6.2333331,11.66,11.66,11.66,2.4561641,1078332.5,13.890926
AV12685,2848,1190,2170,7323,"Williams, Haven & Co.",4.669271,102,3,3,2,1866,1867,1,S. B. Howes : 1866-1867,"New London, CT  ",,1866,1867,5.6,0,.249,1,,Schr,1853,0,,,,,,,,,,1,,,0,,,1,0,546,126,440,479.36697,1971.3887,4.6249728,1.0986123,1.0986123,.69314718,6.302619,4.8362818,6.0867748,6.1724663,7.5864935,1.7350606,1846,21,3.0445225,.2330265,2.8903718,18,17.678408,18,0,4.5650001,12.32,12.32,12.32,2.511224,1078332.5,13.890926
AV05767,4481,1190,1401,7346,"Williams, Haven & Co.",13.385571,159,6,5,2,1866,1867,1,Georgiana : 1866-1867,"New London, CT  ",,1866,1867,16,0,.8,1,,Brig,,0,1,,,,,,,,,,,,0,,,1,0,546,126,440,479.36697,1971.3887,5.0689044,1.7917595,1.6094379,.69314718,6.302619,4.8362818,6.0867748,6.1724663,7.5864935,2.6662257,1846,21,3.0445225,1.4474907,3.1354942,23,21.480522,23,0,14.666667,35.200001,35.200001,35.200001,3.5610461,1078332.5,13.890926
AV06328,192,1190,1487,7283,"Williams, Haven & Co.",.025288692,107.5,1,1,2,1866,1867,1,Helen F. : 1866-1867,"New London, CT  ",,1866,1867,0,0,.05,1,L,Schr,1851,0,,,,,,,,,,1,,,0,,,1,0,546,126,440,479.36697,1971.3887,4.6774907,0,0,.69314718,6.302619,4.8362818,6.0867748,6.1724663,7.5864935,.024974223,1846,21,3.0445225,4.1940517,2.6390574,14,18.115459,14.000001,0,.91666669,0,.91666669,.91666669,-.087011352,1078332.5,13.890926
AV05768,3615,1190,1401,7337,"Williams, Haven & Co.",0,159,11,1,1,1868,1868,1,Georgiana : 1868,"New London, CT  ",,1868 Aug 5,1868 Oct,0,0,0,1,,Brig,,0,1,,,,,,,,,,,,0,,,1,0,522,119,422,497.22971,2054.1428,5.0689044,2.3978953,0,0,6.2576675,4.7791233,6.0450053,6.2090521,7.627614,0,1846,23,3.1354942,8.3800774,2.4849067,12,20.298344,12,0,0,0,0,0,,1076679.3,13.889392
AV12686,192,1190,2170,7283,"Williams, Haven & Co.",.25819063,102,3,3,2,1868,1869,1,S. B. Howes : 1868-1869,"New London, CT  ",,1868 Jun 20,1869 Nov 6,0,0,.35,1,,Schr,1853,0,,,,,,,,,,1,,,0,,,1,0,490,121,399,525.89209,2172.5522,4.6249728,1.0986123,1.0986123,.69314718,6.1944056,4.7957907,5.9889612,6.2650962,7.6836581,.22967468,1846,23,3.1354942,3.7471714,2.6390574,14,17.656837,14.000001,0,6.4166665,0,6.4166665,6.4166665,1.8588988,1076679.3,13.889392
AV03908,837,1190,410,7294,"Williams, Haven & Co.",.61588752,149.5,12,2,4,1868,1871,1,E. B. Phillips : 1868-1871,"New London, CT  ",,1868,1871,0,.44499999,.273,1,D,Bark,,1,,,,,,,,,,,,,0,,,0,0,391,100,302,694.80444,2870.3586,5.0072966,2.4849067,.69314718,1.3862944,5.9687076,4.6051702,5.7104268,6.5436306,7.9621921,.47988436,1846,23,3.1354942,2.3515377,3.1354942,23,20.599157,23,19.58,5.0050001,0,5.0050001,24.584999,3.2021365,1076679.3,13.889392
AV06330,4481,1190,1487,7346,"Williams, Haven & Co.",14.696756,107.5,8,7,5,1868,1872,1,Helen F. : 1868-1872,"New London, CT  ",Cumb Inlet,1868 Jun 20,1872 Winter,13,0,2.35,1,,Schr,1851,0,,,,,,,,,,1,,,0,,,1,0,329,88,229,916.2923,3785.3638,4.6774907,2.0794415,1.9459101,1.6094379,5.7960577,4.4773369,5.433722,6.8203354,8.2388973,2.7534542,1846,23,3.1354942,1.0022278,2.7080503,15,16.100664,15.000001,0,43.083332,28.6,43.083332,43.083332,3.7631361,1076679.3,13.889392
AV11450,2145,1190,536,7313,"Williams, Haven & Co.",.72500002,239,11,1,2,1870,1871,1,Peru : 1870-1871,"New London, CT  ",,1870 #,1871,0,0,1.5,1,,Bark / Ship,1818,1,,,,,,,,,,,,,1,,,0,0,391,100,302,695.53662,2865.9563,5.4764633,2.3978953,0,.69314718,5.9687076,4.6051702,5.7104268,6.5446835,7.9606576,.54522705,1846,25,3.2188759,7.1942101,2.8903718,18,25.102253,18,0,27.5,0,27.5,27.5,3.3141861,1075570.9,13.888362
AV12490,5198,1190,561,7355,"Williams, Haven & Co.",.72500002,364.5,3,1,2,1870,1871,1,Roman II : 1870-1871,"New London, CT  ",,1870,1871,0,0,1.5,1,,Bark / Ship,1833,1,,,,,,,,,,,,,1,,,0,0,391,100,302,695.53662,2865.9563,5.8985267,1.0986123,0,.69314718,5.9687076,4.6051702,5.7104268,6.5446835,7.9606576,.54522705,1846,25,3.2188759,11.779737,2.8332133,17,28.826509,17,0,27.5,0,27.5,27.5,3.3141861,1075570.9,13.888362
AV05176,4371,1190,733,7344,"Williams, Haven & Co.",.21157917,104.66666,1,1,2,1870,1871,1,Francis Allyn : 1870-1871,"New London, CT  ",,1870,1871,0,.018999999,.395,1,,Schr,1869,0,,,,,,,,,,1,,,0,,,1,0,391,100,302,695.53662,2865.9563,4.6507807,0,0,.69314718,5.9687076,4.6051702,5.7104268,6.5446835,7.9606576,.19192462,1846,25,3.2188759,1.0682507,2.9444389,19,17.848137,19,.83599997,7.2416668,0,7.2416668,8.0776672,2.0891032,1075570.9,13.888362
AV12600,1972,1190,2159,7309,"Williams, Haven & Co.",5.5401764,134.5,1,1,4,1870,1873,1,Roswell King : 1870-1873,"New London, CT  ",,1870,1873,5,0,2.383,1,,Schr,1837,0,,,,,,,,,,1,,,0,,,1,0,303,78,200,1050.2603,4327.5942,4.9015641,0,0,1.3862944,5.7137327,4.356709,5.2983174,6.9567933,8.3727674,1.8779641,1846,25,3.2188759,2.4978886,2.8332133,17,19.518181,17,0,43.688332,11,43.688332,43.688332,3.777081,1075570.9,13.888362
AV12687,1998,1190,2170,7310,"Williams, Haven & Co.",.24972223,102,1,1,4,1870,1873,1,S. B. Howes : 1870-1873,"New London, CT  ",,1870,1873,0,0,.5,1,,Schr,1853,0,,,,,,,,,,1,,,0,,,1,0,303,78,200,1050.2603,4327.5942,4.6249728,0,0,1.3862944,5.7137327,4.356709,5.2983174,6.9567933,8.3727674,.22292131,1846,25,3.2188759,.42806625,2.7725887,16,16.480965,16,0,9.166667,0,9.166667,9.166667,2.2155738,1075570.9,13.888362
AV03200,907,1190,1083,7298,"Williams, Haven & Co.",2.376389,248.66667,1,1,1,1871,1871,1,Concordia : 1871,"New London, CT  ",Cumb inlet,1871 Apr 25,1871 Nov 9,2.5,0,2,1,,Bark,1826,1,,,,,,,,,,,,,0,,,0,0,391,100,302,697.29163,2864.6694,5.5161133,0,0,0,5.9687076,4.6051702,5.7104268,6.5472035,7.9602084,1.2168068,1846,26,3.2580965,4.6902637,2.9957323,20,24.496347,20,0,36.666668,5.5,36.666668,36.666668,3.6018682,1075712.3,13.888494
AV07180,2848,1190,407,7323,"Williams, Haven & Co.",.12030166,160,5,5,2,1871,1872,1,Isabella : 1871-1872,"New London, CT  ",,1871,1872,0,0,.228,1,,Brig / Schr,1845,0,1,,,,,,,,,1,,,0,,,1,0,329,88,229,919.57239,3777.8611,5.0751739,1.6094379,1.6094379,.69314718,5.7960577,4.4773369,5.433722,6.8239088,8.2369137,.11359798,1846,26,3.2580965,.44501305,3.0910425,22,21.494425,22.000002,0,4.1799998,0,4.1799998,4.1799998,1.4303112,1075712.3,13.888494
AV05257,2551,1190,1338,7318,"Williams, Haven & Co.",0,98,1,1,2,1871,1872,1,Franklin : 1871-1872,"New London, CT  ",,1871,1872,0,0,0,1,,Schr,1833,0,,,,,,,,,,1,,,0,,,1,0,329,88,229,919.57239,3777.8611,4.5849676,0,0,.69314718,5.7960577,4.4773369,5.433722,6.8239088,8.2369137,0,1846,26,3.2580965,4.3662453,2.5649493,13,17.276321,12.999999,0,0,0,0,0,,1075712.3,13.888494
AV12491,5198,1190,561,7355,"Williams, Haven & Co.",.82552725,364.5,5,3,2,1871,1872,1,Roman II : 1871-1872,"New London, CT  ",,1871,1872,0,.021,1.518,1,,Bark / Ship,1833,1,,,,,,,,,,,,,1,,,0,0,329,88,229,919.57239,3777.8611,5.8985267,1.6094379,1.0986123,.69314718,5.7960577,4.4773369,5.433722,6.8239088,8.2369137,.60186887,1846,26,3.2580965,6.7380829,3.0910425,22,28.815956,22.000002,.92399997,27.83,0,27.83,28.754,3.3587768,1075712.3,13.888494
AV05178,2145,1190,733,7313,"Williams, Haven & Co.",.23064867,104.66666,13,3,2,1871,1872,1,Francis Allyn : 1871-1872,"New London, CT  ",,1871,1872,0,.018999999,.395,1,,Schr,1869,0,,,,,,,,,,1,,,0,,,1,0,329,88,229,919.57239,3777.8611,4.6507807,2.5649493,1.0986123,.69314718,5.7960577,4.4773369,5.433722,6.8239088,8.2369137,.20754141,1846,26,3.2580965,2.9010067,2.7080503,15,17.824497,15.000001,.83599997,7.2416668,0,7.2416668,8.0776672,2.0891032,1075712.3,13.888494
AV11451,2133,1190,536,7311,"Williams, Haven & Co.",.098668464,239,1,1,2,1871,1872,1,Peru : 1871-1872,"New London, CT  ",,1871,1872,0,0,.187,1,,Bark / Ship,1818,1,,,,,,,,,,,,,1,,,0,0,329,88,229,919.57239,3777.8611,5.4764633,0,0,.69314718,5.7960577,4.4773369,5.433722,6.8239088,8.2369137,.094098955,1846,26,3.2580965,1.1634083,3.1780539,24,25.08732,24,0,3.4283333,0,3.4283333,3.4283333,1.2320743,1075712.3,13.888494
AV05258,665,1190,1338,7291,"Williams, Haven & Co.",.062156666,98,2,1,2,1872,1873,1,Franklin : 1872-1873,"New London, CT  ",Atlantic,1872,1873,0,.027000001,.06,1,,Schr,1833,0,,,,,,,,,,1,,,0,,,1,0,303,78,200,1056.8434,4325.7549,4.5849676,.69314718,0,.69314718,5.7137327,4.356709,5.2983174,6.9630418,8.3723421,.060301431,1846,27,3.2958369,3.6501179,3.0445225,21,17.26313,21.000002,1.1880001,1.1,0,1.1,2.2880001,.82767814,1076519.6,13.889244
